# File: Scout_bld_calibration.csv
# Title: Buildings sector calibration from Scout model
# Units: unitless shares
# Comments: Scout output data processed to compute shares of service/technology within state/sector/fuel
# Source:  LBNL team (Aven Satre-Meloy) provided for DECARB project
# Column types: cccccin
# ----------
state,sector,fuel,service,technology,year,share
Pennsylvania,resid,electricity,heating,electric furnace,2015,0.09920987857381662
Pennsylvania,resid,electricity,heating,electric heat pump,2015,0.055612022755214964
Pennsylvania,resid,electricity,cooling,air conditioning,2015,0.22940818057055284
Pennsylvania,resid,electricity,furnace fans,electricity,2015,0.022277031595491117
Pennsylvania,resid,electricity,other,electricity,2015,0.25509764113218086
Pennsylvania,resid,electricity,lighting,fluorescent,2015,0.015426237766884095
Pennsylvania,resid,electricity,lighting,solid state,2015,0.0011943366957350146
Pennsylvania,resid,electricity,lighting,incandescent,2015,0.06902116112688728
Pennsylvania,resid,electricity,hot water,electric resistance water heater,2015,0.1030520851281859
Pennsylvania,resid,electricity,refrigerators,refrigerator,2015,0.05805961330198569
Pennsylvania,resid,electricity,cooking,electric oven,2015,0.008790888941732706
Pennsylvania,resid,electricity,clothes dryers,clothes dryer,2015,0.03256346708974015
Pennsylvania,resid,electricity,computers,electricity,2015,0.02624833302253828
Pennsylvania,resid,electricity,clothes washers,clothes washer,2015,0.006461330192365625
Pennsylvania,resid,electricity,dishwashers,dishwasher,2015,0.004452524488057465
Pennsylvania,resid,electricity,freezers,freezer,2015,0.013125267618631418
Pennsylvania,resid,gas,heating,gas furnace,2015,0.853920848753651
Pennsylvania,resid,gas,hot water,gas water heater,2015,0.10609335844375563
Pennsylvania,resid,gas,cooking,gas oven,2015,0.014189129449565347
Pennsylvania,resid,gas,clothes dryers,clothes dryer,2015,0.004133937341980582
Pennsylvania,resid,gas,other,gas,2015,0.021662726011047385
Pennsylvania,resid,refined liquids,heating,fuel furnace,2015,0.892562041130094
Pennsylvania,resid,refined liquids,hot water,fuel water heater,2015,0.0720230496011812
Pennsylvania,resid,refined liquids,other,refined liquids,2015,0.02997770841191313
Pennsylvania,resid,refined liquids,cooking,lpg oven,2015,0.005437200856811728
Pennsylvania,resid,biomass,heating,wood furnace,2015,1
Pennsylvania,comm,electricity,heating,electric heat pump,2015,0.02057429477154244
Pennsylvania,comm,electricity,heating,electric furnace,2015,0.03149605146507127
Pennsylvania,comm,electricity,cooling,air conditioning,2015,0.24269678736355735
Pennsylvania,comm,electricity,hot water,electric heat pump water heater,2015,3.11166113120992e-4
Pennsylvania,comm,electricity,hot water,electric resistance water heater,2015,0.005280960099761443
Pennsylvania,comm,electricity,ventilation,ventilation,2015,0.13381400786173997
Pennsylvania,comm,electricity,cooking,electric range,2015,0.014725668134984157
Pennsylvania,comm,electricity,lighting,incandescent,2015,0.011380683277403695
Pennsylvania,comm,electricity,lighting,fluorescent,2015,0.11451191972305644
Pennsylvania,comm,electricity,lighting,solid state,2015,0.013480677374394992
Pennsylvania,comm,electricity,refrigeration,refrigeration,2015,0.14746470786635793
Pennsylvania,comm,electricity,office,office equipment,2015,0.1437171601178939
Pennsylvania,comm,electricity,other,electricity,2015,0.12054591583111539
Pennsylvania,comm,gas,heating,gas furnace,2015,0.7851103036917981
Pennsylvania,comm,gas,cooling,gas cooling,2015,0.018064726154582853
Pennsylvania,comm,gas,hot water,gas water heater,2015,0.13616229614712339
Pennsylvania,comm,gas,cooking,gas range,2015,0.060662674006495526
Pennsylvania,comm,refined liquids,heating,fuel furnace,2015,0.9786289938135453
Pennsylvania,comm,refined liquids,hot water,fuel water heater,2015,0.021371006186454735
Rhode Island,resid,electricity,heating,electric furnace,2015,0.051188382973873923
Rhode Island,resid,electricity,heating,electric heat pump,2015,0.005420464139064284
Rhode Island,resid,electricity,cooling,air conditioning,2015,0.1104940290689659
Rhode Island,resid,electricity,furnace fans,electricity,2015,0.028971345432262624
Rhode Island,resid,electricity,other,electricity,2015,0.38434012788955296
Rhode Island,resid,electricity,lighting,fluorescent,2015,0.021039662340461125
Rhode Island,resid,electricity,lighting,solid state,2015,0.0016283191716339328
Rhode Island,resid,electricity,lighting,incandescent,2015,0.094101541593267
Rhode Island,resid,electricity,hot water,electric resistance water heater,2015,0.11008472764770215
Rhode Island,resid,electricity,refrigerators,refrigerator,2015,0.07244081105053196
Rhode Island,resid,electricity,cooking,electric oven,2015,0.01516629796755599
Rhode Island,resid,electricity,clothes dryers,clothes dryer,2015,0.04530691535569619
Rhode Island,resid,electricity,computers,electricity,2015,0.031146036633684496
Rhode Island,resid,electricity,clothes washers,clothes washer,2015,0.008510959654248298
Rhode Island,resid,electricity,dishwashers,dishwasher,2015,0.005757559860791157
Rhode Island,resid,electricity,freezers,freezer,2015,0.014402819220708086
Rhode Island,resid,gas,heating,gas furnace,2015,0.8625986444221538
Rhode Island,resid,gas,hot water,gas water heater,2015,0.11229595635065717
Rhode Island,resid,gas,cooking,gas oven,2015,0.010756033528997526
Rhode Island,resid,gas,clothes dryers,clothes dryer,2015,0.003178109138698218
Rhode Island,resid,gas,other,gas,2015,0.011171256559493189
Rhode Island,resid,refined liquids,heating,fuel furnace,2015,0.916396183490323
Rhode Island,resid,refined liquids,hot water,fuel water heater,2015,0.06463696550412922
Rhode Island,resid,refined liquids,other,refined liquids,2015,0.01276168578658568
Rhode Island,resid,refined liquids,cooking,lpg oven,2015,0.006205165218962036
Rhode Island,resid,biomass,heating,wood furnace,2015,1
Rhode Island,comm,electricity,heating,electric heat pump,2015,0.03396153461378125
Rhode Island,comm,electricity,heating,electric furnace,2015,0.030109036473559794
Rhode Island,comm,electricity,cooling,air conditioning,2015,0.13846645142714856
Rhode Island,comm,electricity,hot water,electric heat pump water heater,2015,2.2359090535279536e-4
Rhode Island,comm,electricity,hot water,electric resistance water heater,2015,0.007390731447132958
Rhode Island,comm,electricity,ventilation,ventilation,2015,0.1112340535203851
Rhode Island,comm,electricity,cooking,electric range,2015,0.017092966567380106
Rhode Island,comm,electricity,lighting,incandescent,2015,0.009656608463220017
Rhode Island,comm,electricity,lighting,fluorescent,2015,0.10343611840904807
Rhode Island,comm,electricity,lighting,solid state,2015,0.014642065334602834
Rhode Island,comm,electricity,refrigeration,refrigeration,2015,0.2073971046044769
Rhode Island,comm,electricity,office,office equipment,2015,0.15703716105763846
Rhode Island,comm,electricity,other,electricity,2015,0.1693525771762732
Rhode Island,comm,gas,heating,gas furnace,2015,0.8660222316116891
Rhode Island,comm,gas,cooling,gas cooling,2015,0.0056114257335707195
Rhode Island,comm,gas,hot water,gas water heater,2015,0.0655061881995785
Rhode Island,comm,gas,cooking,gas range,2015,0.06286015445516163
Rhode Island,comm,refined liquids,heating,fuel furnace,2015,0.9919250261760595
Rhode Island,comm,refined liquids,hot water,fuel water heater,2015,0.008074973823940472
South Carolina,resid,electricity,heating,electric furnace,2015,0.10529874448018242
South Carolina,resid,electricity,heating,electric heat pump,2015,0.07585710318396484
South Carolina,resid,electricity,cooling,air conditioning,2015,0.3105768557185343
South Carolina,resid,electricity,furnace fans,electricity,2015,0.012475261201212437
South Carolina,resid,electricity,other,electricity,2015,0.22574318295204243
South Carolina,resid,electricity,lighting,fluorescent,2015,0.00995831716503585
South Carolina,resid,electricity,lighting,solid state,2015,7.722256593391888e-4
South Carolina,resid,electricity,lighting,incandescent,2015,0.044626759633418514
South Carolina,resid,electricity,hot water,electric resistance water heater,2015,0.11005908476636615
South Carolina,resid,electricity,refrigerators,refrigerator,2015,0.03812525360051767
South Carolina,resid,electricity,cooking,electric oven,2015,0.007880369785411923
South Carolina,resid,electricity,clothes dryers,clothes dryer,2015,0.02844756753705587
South Carolina,resid,electricity,computers,electricity,2015,0.015427274410772495
South Carolina,resid,electricity,clothes washers,clothes washer,2015,0.004550811429244061
South Carolina,resid,electricity,dishwashers,dishwasher,2015,0.0031763263720988267
South Carolina,resid,electricity,freezers,freezer,2015,0.007024862104803052
South Carolina,resid,gas,heating,gas furnace,2015,0.7674233543044029
South Carolina,resid,gas,hot water,gas water heater,2015,0.15232198616269035
South Carolina,resid,gas,cooking,gas oven,2015,0.016184623375635046
South Carolina,resid,gas,clothes dryers,clothes dryer,2015,0.0032908288166822956
South Carolina,resid,gas,other,gas,2015,0.06077920734058938
South Carolina,resid,refined liquids,heating,fuel furnace,2015,0.7336959877777648
South Carolina,resid,refined liquids,hot water,fuel water heater,2015,0.10534774967160115
South Carolina,resid,refined liquids,other,refined liquids,2015,0.1381573993855781
South Carolina,resid,refined liquids,cooking,lpg oven,2015,0.022798863165055878
South Carolina,resid,biomass,heating,wood furnace,2015,1
South Carolina,comm,electricity,heating,electric heat pump,2015,0.01921221204422448
South Carolina,comm,electricity,heating,electric furnace,2015,0.01420640797351071
South Carolina,comm,electricity,cooling,air conditioning,2015,0.35570742458262794
South Carolina,comm,electricity,hot water,electric heat pump water heater,2015,2.939672104141683e-4
South Carolina,comm,electricity,hot water,electric resistance water heater,2015,0.0075445632467077955
South Carolina,comm,electricity,ventilation,ventilation,2015,0.09719680490850052
South Carolina,comm,electricity,cooking,electric range,2015,0.016101982978344313
South Carolina,comm,electricity,lighting,incandescent,2015,0.011680402152518324
South Carolina,comm,electricity,lighting,fluorescent,2015,0.09827152402558102
South Carolina,comm,electricity,lighting,solid state,2015,0.01100196514979804
South Carolina,comm,electricity,refrigeration,refrigeration,2015,0.14621021652386093
South Carolina,comm,electricity,office,office equipment,2015,0.11673899438301769
South Carolina,comm,electricity,other,electricity,2015,0.10583353482089405
South Carolina,comm,gas,heating,gas furnace,2015,0.6696722661603078
South Carolina,comm,gas,cooling,gas cooling,2015,0.03577572922881458
South Carolina,comm,gas,hot water,gas water heater,2015,0.1709052594113491
South Carolina,comm,gas,cooking,gas range,2015,0.12364674519952856
South Carolina,comm,refined liquids,heating,fuel furnace,2015,0.895530568216268
South Carolina,comm,refined liquids,hot water,fuel water heater,2015,0.10446943178373198
South Dakota,resid,electricity,heating,electric furnace,2015,0.1274504131234539
South Dakota,resid,electricity,heating,electric heat pump,2015,0.035964283597835496
South Dakota,resid,electricity,cooling,air conditioning,2015,0.18561979502849224
South Dakota,resid,electricity,furnace fans,electricity,2015,0.024762798672140894
South Dakota,resid,electricity,other,electricity,2015,0.30575155888202005
South Dakota,resid,electricity,lighting,fluorescent,2015,0.01459819221350074
South Dakota,resid,electricity,lighting,solid state,2015,0.0011335207576314657
South Dakota,resid,electricity,lighting,incandescent,2015,0.06550690392071144
South Dakota,resid,electricity,hot water,electric resistance water heater,2015,0.08241152841166037
South Dakota,resid,electricity,refrigerators,refrigerator,2015,0.05480797286741101
South Dakota,resid,electricity,cooking,electric oven,2015,0.010948307502200872
South Dakota,resid,electricity,clothes dryers,clothes dryer,2015,0.040121935026137145
South Dakota,resid,electricity,computers,electricity,2015,0.021456158737244317
South Dakota,resid,electricity,clothes washers,clothes washer,2015,0.006584115943676198
South Dakota,resid,electricity,dishwashers,dishwasher,2015,0.004954928363498463
South Dakota,resid,electricity,freezers,freezer,2015,0.017927586952385426
South Dakota,resid,gas,heating,gas furnace,2015,0.8533734012959592
South Dakota,resid,gas,hot water,gas water heater,2015,0.12668040312855888
South Dakota,resid,gas,cooking,gas oven,2015,0.006587036376389531
South Dakota,resid,gas,clothes dryers,clothes dryer,2015,0.002268327137051372
South Dakota,resid,gas,other,gas,2015,0.01109083206204099
South Dakota,resid,refined liquids,heating,fuel furnace,2015,0.929975089640741
South Dakota,resid,refined liquids,hot water,fuel water heater,2015,0.04944502429386918
South Dakota,resid,refined liquids,other,refined liquids,2015,0.012643281450904965
South Dakota,resid,refined liquids,cooking,lpg oven,2015,0.00793660461448477
South Dakota,resid,biomass,heating,wood furnace,2015,1
South Dakota,comm,electricity,heating,electric heat pump,2015,0.0381721280103072
South Dakota,comm,electricity,heating,electric furnace,2015,0.04665558824335849
South Dakota,comm,electricity,cooling,air conditioning,2015,0.1726223970532875
South Dakota,comm,electricity,hot water,electric heat pump water heater,2015,3.6689743435343856e-4
South Dakota,comm,electricity,hot water,electric resistance water heater,2015,0.005206109736060136
South Dakota,comm,electricity,ventilation,ventilation,2015,0.12626381471578998
South Dakota,comm,electricity,cooking,electric range,2015,0.027342389854014222
South Dakota,comm,electricity,lighting,incandescent,2015,0.013381174061815592
South Dakota,comm,electricity,lighting,fluorescent,2015,0.11726957937382929
South Dakota,comm,electricity,lighting,solid state,2015,0.013115097244000118
South Dakota,comm,electricity,refrigeration,refrigeration,2015,0.13048668078749143
South Dakota,comm,electricity,office,office equipment,2015,0.15703551995550402
South Dakota,comm,electricity,other,electricity,2015,0.1520826235301887
South Dakota,comm,gas,heating,gas furnace,2015,0.8754112884639382
South Dakota,comm,gas,cooling,gas cooling,2015,0.0016646975513841527
South Dakota,comm,gas,hot water,gas water heater,2015,0.07943166046337267
South Dakota,comm,gas,cooking,gas range,2015,0.043492353521304865
South Dakota,comm,refined liquids,heating,fuel furnace,2015,0.9961100512868799
South Dakota,comm,refined liquids,hot water,fuel water heater,2015,0.0038899487131201374
Tennessee,resid,electricity,heating,electric furnace,2015,0.1516384802489945
Tennessee,resid,electricity,heating,electric heat pump,2015,0.10130259661378212
Tennessee,resid,electricity,cooling,air conditioning,2015,0.2422720728349419
Tennessee,resid,electricity,furnace fans,electricity,2015,0.00926103243837056
Tennessee,resid,electricity,other,electricity,2015,0.21503963188343278
Tennessee,resid,electricity,lighting,fluorescent,2015,0.009575918649219852
Tennessee,resid,electricity,lighting,solid state,2015,7.432385501095034e-4
Tennessee,resid,electricity,lighting,incandescent,2015,0.04295139468558926
Tennessee,resid,electricity,hot water,electric resistance water heater,2015,0.1239059148672163
Tennessee,resid,electricity,refrigerators,refrigerator,2015,0.03424878431437494
Tennessee,resid,electricity,cooking,electric oven,2015,0.009316854762781832
Tennessee,resid,electricity,clothes dryers,clothes dryer,2015,0.0309464786786379
Tennessee,resid,electricity,computers,electricity,2015,0.011802926900578712
Tennessee,resid,electricity,clothes washers,clothes washer,2015,0.004202304721413347
Tennessee,resid,electricity,dishwashers,dishwasher,2015,0.002584046160475264
Tennessee,resid,electricity,freezers,freezer,2015,0.01020832369008123
Tennessee,resid,gas,heating,gas furnace,2015,0.8500681167029962
Tennessee,resid,gas,hot water,gas water heater,2015,0.09735349404094697
Tennessee,resid,gas,cooking,gas oven,2015,0.01367103129199951
Tennessee,resid,gas,clothes dryers,clothes dryer,2015,0.0017462769084665136
Tennessee,resid,gas,other,gas,2015,0.03716108105559081
Tennessee,resid,refined liquids,heating,fuel furnace,2015,0.8580775452995361
Tennessee,resid,refined liquids,hot water,fuel water heater,2015,0.08655187199950212
Tennessee,resid,refined liquids,other,refined liquids,2015,0.030108621809325047
Tennessee,resid,refined liquids,cooking,lpg oven,2015,0.02526196089163672
Tennessee,resid,biomass,heating,wood furnace,2015,1
Tennessee,comm,electricity,heating,electric heat pump,2015,0.02398850963508118
Tennessee,comm,electricity,heating,electric furnace,2015,0.02861901390679778
Tennessee,comm,electricity,cooling,air conditioning,2015,0.2938787859160397
Tennessee,comm,electricity,hot water,electric heat pump water heater,2015,1.6769423478517044e-4
Tennessee,comm,electricity,hot water,electric resistance water heater,2015,0.0062400918648382285
Tennessee,comm,electricity,ventilation,ventilation,2015,0.10556558360254743
Tennessee,comm,electricity,cooking,electric range,2015,0.02344671920181805
Tennessee,comm,electricity,lighting,incandescent,2015,0.014172399747819295
Tennessee,comm,electricity,lighting,fluorescent,2015,0.11042887035655571
Tennessee,comm,electricity,lighting,solid state,2015,0.014100961826348653
Tennessee,comm,electricity,refrigeration,refrigeration,2015,0.14373509130195747
Tennessee,comm,electricity,office,office equipment,2015,0.11789312451242087
Tennessee,comm,electricity,other,electricity,2015,0.11776315389299041
Tennessee,comm,gas,heating,gas furnace,2015,0.751854596941524
Tennessee,comm,gas,cooling,gas cooling,2015,0.01621828334367167
Tennessee,comm,gas,hot water,gas water heater,2015,0.15475190227046512
Tennessee,comm,gas,cooking,gas range,2015,0.07717521744433917
Tennessee,comm,refined liquids,heating,fuel furnace,2015,0.998608840124125
Tennessee,comm,refined liquids,hot water,fuel water heater,2015,0.0013911598758749634
Texas,resid,electricity,heating,electric furnace,2015,0.15522386195612956
Texas,resid,electricity,heating,electric heat pump,2015,0.026816687129588238
Texas,resid,electricity,cooling,air conditioning,2015,0.35929545392385215
Texas,resid,electricity,furnace fans,electricity,2015,0.01294758903567826
Texas,resid,electricity,other,electricity,2015,0.20881806559271948
Texas,resid,electricity,lighting,fluorescent,2015,0.009379415639644595
Texas,resid,electricity,lighting,solid state,2015,7.275702082068567e-4
Texas,resid,electricity,lighting,incandescent,2015,0.04204624495463226
Texas,resid,electricity,hot water,electric resistance water heater,2015,0.08202917507349125
Texas,resid,electricity,refrigerators,refrigerator,2015,0.038003284632406945
Texas,resid,electricity,cooking,electric oven,2015,0.006313139059835432
Texas,resid,electricity,clothes dryers,clothes dryer,2015,0.028735941764840945
Texas,resid,electricity,computers,electricity,2015,0.01297676510973282
Texas,resid,electricity,clothes washers,clothes washer,2015,0.004530613797557316
Texas,resid,electricity,dishwashers,dishwasher,2015,0.0030772666451162733
Texas,resid,electricity,freezers,freezer,2015,0.009078925476567606
Texas,resid,gas,heating,gas furnace,2015,0.7687447731641713
Texas,resid,gas,hot water,gas water heater,2015,0.15057445126762542
Texas,resid,gas,cooking,gas oven,2015,0.01591420025698053
Texas,resid,gas,clothes dryers,clothes dryer,2015,0.004641045688604236
Texas,resid,gas,other,gas,2015,0.0601255296226185
Texas,resid,refined liquids,heating,fuel furnace,2015,0.6545347301869622
Texas,resid,refined liquids,hot water,fuel water heater,2015,0.15952101527977175
Texas,resid,refined liquids,other,refined liquids,2015,0.1381243246318879
Texas,resid,refined liquids,cooking,lpg oven,2015,0.0478199299013782
Texas,resid,biomass,heating,wood furnace,2015,1
Texas,comm,electricity,heating,electric heat pump,2015,0.017002762256326066
Texas,comm,electricity,heating,electric furnace,2015,0.015248864114737486
Texas,comm,electricity,cooling,air conditioning,2015,0.3731060439492901
Texas,comm,electricity,hot water,electric heat pump water heater,2015,1.5033819654239417e-4
Texas,comm,electricity,hot water,electric resistance water heater,2015,0.006561669689408156
Texas,comm,electricity,ventilation,ventilation,2015,0.100829055453498
Texas,comm,electricity,cooking,electric range,2015,0.01870015327676486
Texas,comm,electricity,lighting,incandescent,2015,0.011385296137285375
Texas,comm,electricity,lighting,fluorescent,2015,0.10008153675497702
Texas,comm,electricity,lighting,solid state,2015,0.01057630881049481
Texas,comm,electricity,refrigeration,refrigeration,2015,0.12165878220670058
Texas,comm,electricity,office,office equipment,2015,0.10989423778267757
Texas,comm,electricity,other,electricity,2015,0.11480495137129766
Texas,comm,gas,heating,gas furnace,2015,0.6967096079332119
Texas,comm,gas,cooling,gas cooling,2015,0.03688761921173434
Texas,comm,gas,hot water,gas water heater,2015,0.15392498957899628
Texas,comm,gas,cooking,gas range,2015,0.1124777832760574
Texas,comm,refined liquids,heating,fuel furnace,2015,0
Texas,comm,refined liquids,hot water,fuel water heater,2015,1
Utah,resid,electricity,heating,electric furnace,2015,0.07815512488153556
Utah,resid,electricity,heating,electric heat pump,2015,0.029302586260834547
Utah,resid,electricity,cooling,air conditioning,2015,0.2575547910772893
Utah,resid,electricity,furnace fans,electricity,2015,0.01847187482877225
Utah,resid,electricity,other,electricity,2015,0.3145072802006367
Utah,resid,electricity,lighting,fluorescent,2015,0.014917040682635977
Utah,resid,electricity,lighting,solid state,2015,0.0011573300020792862
Utah,resid,electricity,lighting,incandescent,2015,0.06688213715044349
Utah,resid,electricity,hot water,electric resistance water heater,2015,0.06520852473796455
Utah,resid,electricity,refrigerators,refrigerator,2015,0.05824927948297469
Utah,resid,electricity,cooking,electric oven,2015,0.009522519002393622
Utah,resid,electricity,clothes dryers,clothes dryer,2015,0.03603403993517459
Utah,resid,electricity,computers,electricity,2015,0.02386351794385316
Utah,resid,electricity,clothes washers,clothes washer,2015,0.006584389821430571
Utah,resid,electricity,dishwashers,dishwasher,2015,0.004888757844208212
Utah,resid,electricity,freezers,freezer,2015,0.014700806147773518
Utah,resid,gas,heating,gas furnace,2015,0.7605480463145131
Utah,resid,gas,hot water,gas water heater,2015,0.18581601252749705
Utah,resid,gas,cooking,gas oven,2015,0.011388403381271991
Utah,resid,gas,clothes dryers,clothes dryer,2015,0.0045485508105619805
Utah,resid,gas,other,gas,2015,0.0376989869661558
Utah,resid,refined liquids,heating,fuel furnace,2015,0.7104461510348319
Utah,resid,refined liquids,hot water,fuel water heater,2015,0.15629082962152485
Utah,resid,refined liquids,other,refined liquids,2015,0.1124701069672971
Utah,resid,refined liquids,cooking,lpg oven,2015,0.020792912376346232
Utah,resid,biomass,heating,wood furnace,2015,1
Utah,comm,electricity,heating,electric heat pump,2015,0.029879231123776325
Utah,comm,electricity,heating,electric furnace,2015,0.028444032191351113
Utah,comm,electricity,cooling,air conditioning,2015,0.2017471776185244
Utah,comm,electricity,hot water,electric heat pump water heater,2015,5.438767570565384e-5
Utah,comm,electricity,hot water,electric resistance water heater,2015,0.0036251208649415415
Utah,comm,electricity,ventilation,ventilation,2015,0.1313727091968251
Utah,comm,electricity,cooking,electric range,2015,0.02769495716442834
Utah,comm,electricity,lighting,incandescent,2015,0.011778239159376435
Utah,comm,electricity,lighting,fluorescent,2015,0.10682344043283631
Utah,comm,electricity,lighting,solid state,2015,0.012712597563767851
Utah,comm,electricity,refrigeration,refrigeration,2015,0.1391758676508788
Utah,comm,electricity,office,office equipment,2015,0.16886459779373672
Utah,comm,electricity,other,electricity,2015,0.13782764156385147
Utah,comm,gas,heating,gas furnace,2015,0.7869661714618967
Utah,comm,gas,cooling,gas cooling,2015,0.0034774010753237748
Utah,comm,gas,hot water,gas water heater,2015,0.1623701529900106
Utah,comm,gas,cooking,gas range,2015,0.047186274472768894
Utah,comm,refined liquids,heating,fuel furnace,2015,1
Utah,comm,refined liquids,hot water,fuel water heater,2015,0
Vermont,resid,electricity,heating,electric furnace,2015,0.051188382973873923
Vermont,resid,electricity,heating,electric heat pump,2015,0.005420464139064284
Vermont,resid,electricity,cooling,air conditioning,2015,0.1104940290689659
Vermont,resid,electricity,furnace fans,electricity,2015,0.028971345432262624
Vermont,resid,electricity,other,electricity,2015,0.38434012788955296
Vermont,resid,electricity,lighting,fluorescent,2015,0.021039662340461125
Vermont,resid,electricity,lighting,solid state,2015,0.0016283191716339328
Vermont,resid,electricity,lighting,incandescent,2015,0.094101541593267
Vermont,resid,electricity,hot water,electric resistance water heater,2015,0.11008472764770215
Vermont,resid,electricity,refrigerators,refrigerator,2015,0.07244081105053196
Vermont,resid,electricity,cooking,electric oven,2015,0.01516629796755599
Vermont,resid,electricity,clothes dryers,clothes dryer,2015,0.04530691535569619
Vermont,resid,electricity,computers,electricity,2015,0.031146036633684496
Vermont,resid,electricity,clothes washers,clothes washer,2015,0.008510959654248298
Vermont,resid,electricity,dishwashers,dishwasher,2015,0.005757559860791157
Vermont,resid,electricity,freezers,freezer,2015,0.014402819220708086
Vermont,resid,gas,heating,gas furnace,2015,0.8625986444221538
Vermont,resid,gas,hot water,gas water heater,2015,0.11229595635065717
Vermont,resid,gas,cooking,gas oven,2015,0.010756033528997526
Vermont,resid,gas,clothes dryers,clothes dryer,2015,0.003178109138698218
Vermont,resid,gas,other,gas,2015,0.011171256559493189
Vermont,resid,refined liquids,heating,fuel furnace,2015,0.916396183490323
Vermont,resid,refined liquids,hot water,fuel water heater,2015,0.06463696550412922
Vermont,resid,refined liquids,other,refined liquids,2015,0.01276168578658568
Vermont,resid,refined liquids,cooking,lpg oven,2015,0.006205165218962036
Vermont,resid,biomass,heating,wood furnace,2015,1
Vermont,comm,electricity,heating,electric heat pump,2015,0.03396153461378125
Vermont,comm,electricity,heating,electric furnace,2015,0.030109036473559794
Vermont,comm,electricity,cooling,air conditioning,2015,0.13846645142714856
Vermont,comm,electricity,hot water,electric heat pump water heater,2015,2.2359090535279536e-4
Vermont,comm,electricity,hot water,electric resistance water heater,2015,0.007390731447132958
Vermont,comm,electricity,ventilation,ventilation,2015,0.1112340535203851
Vermont,comm,electricity,cooking,electric range,2015,0.017092966567380106
Vermont,comm,electricity,lighting,incandescent,2015,0.009656608463220017
Vermont,comm,electricity,lighting,fluorescent,2015,0.10343611840904807
Vermont,comm,electricity,lighting,solid state,2015,0.014642065334602834
Vermont,comm,electricity,refrigeration,refrigeration,2015,0.2073971046044769
Vermont,comm,electricity,office,office equipment,2015,0.15703716105763846
Vermont,comm,electricity,other,electricity,2015,0.1693525771762732
Vermont,comm,gas,heating,gas furnace,2015,0.8660222316116891
Vermont,comm,gas,cooling,gas cooling,2015,0.0056114257335707195
Vermont,comm,gas,hot water,gas water heater,2015,0.0655061881995785
Vermont,comm,gas,cooking,gas range,2015,0.06286015445516163
Vermont,comm,refined liquids,heating,fuel furnace,2015,0.9919250261760595
Vermont,comm,refined liquids,hot water,fuel water heater,2015,0.008074973823940472
Virginia,resid,electricity,heating,electric furnace,2015,0.1121305120141592
Virginia,resid,electricity,heating,electric heat pump,2015,0.06977118207051444
Virginia,resid,electricity,cooling,air conditioning,2015,0.27680886028458285
Virginia,resid,electricity,furnace fans,electricity,2015,0.016685743487646384
Virginia,resid,electricity,other,electricity,2015,0.23486798678488813
Virginia,resid,electricity,lighting,fluorescent,2015,0.011599734138465502
Virginia,resid,electricity,lighting,solid state,2015,8.995426185047967e-4
Virginia,resid,electricity,lighting,incandescent,2015,0.051984640970856255
Virginia,resid,electricity,hot water,electric resistance water heater,2015,0.10741221262990942
Virginia,resid,electricity,refrigerators,refrigerator,2015,0.04376334208387871
Virginia,resid,electricity,cooking,electric oven,2015,0.00846386652572187
Virginia,resid,electricity,clothes dryers,clothes dryer,2015,0.029932948510042585
Virginia,resid,electricity,computers,electricity,2015,0.017769752567756127
Virginia,resid,electricity,clothes washers,clothes washer,2015,0.0052116050617608285
Virginia,resid,electricity,dishwashers,dishwasher,2015,0.0035177566436680628
Virginia,resid,electricity,freezers,freezer,2015,0.009180313607644855
Virginia,resid,gas,heating,gas furnace,2015,0.8213931119453852
Virginia,resid,gas,hot water,gas water heater,2015,0.12324576181364993
Virginia,resid,gas,cooking,gas oven,2015,0.01323608405490971
Virginia,resid,gas,clothes dryers,clothes dryer,2015,0.004002911394278591
Virginia,resid,gas,other,gas,2015,0.03812213079177654
Virginia,resid,refined liquids,heating,fuel furnace,2015,0.8557258699654855
Virginia,resid,refined liquids,hot water,fuel water heater,2015,0.06837834858327783
Virginia,resid,refined liquids,other,refined liquids,2015,0.06632114145143338
Virginia,resid,refined liquids,cooking,lpg oven,2015,0.009574639999803314
Virginia,resid,biomass,heating,wood furnace,2015,1
Virginia,comm,electricity,heating,electric heat pump,2015,0.020309414588148327
Virginia,comm,electricity,heating,electric furnace,2015,0.021881915338018657
Virginia,comm,electricity,cooling,air conditioning,2015,0.32020687488823685
Virginia,comm,electricity,hot water,electric heat pump water heater,2015,2.67929610980938e-4
Virginia,comm,electricity,hot water,electric resistance water heater,2015,0.006945096075493431
Virginia,comm,electricity,ventilation,ventilation,2015,0.10573715742665103
Virginia,comm,electricity,cooking,electric range,2015,0.01736109006309205
Virginia,comm,electricity,lighting,incandescent,2015,0.011915977900708129
Virginia,comm,electricity,lighting,fluorescent,2015,0.10333090290794426
Virginia,comm,electricity,lighting,solid state,2015,0.011667244320725306
Virginia,comm,electricity,refrigeration,refrigeration,2015,0.14489239684672775
Virginia,comm,electricity,office,office equipment,2015,0.12332520799115256
Virginia,comm,electricity,other,electricity,2015,0.1121587920421207
Virginia,comm,gas,heating,gas furnace,2015,0.7315777730401177
Virginia,comm,gas,cooling,gas cooling,2015,0.02561900791925886
Virginia,comm,gas,hot water,gas water heater,2015,0.14765773691164422
Virginia,comm,gas,cooking,gas range,2015,0.09514548212897912
